Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
TZ1,05/03/2024,Ihefu FC,KMC FC,1,0,,,H
TZ1,05/03/2024,Namungo FC,Kagera Sugar FC,1,0,,,H
TZ1,06/03/2024,Mashujaa FC,JKT Tanzania FC,1,0,,,H
TZ1,06/03/2024,Azam FC,Coastal Union FC,1,1,,,D
TZ1,06/03/2024,Dodoma Jiji FC,Tabora United FC,1,0,,,H
TZ1,06/03/2024,Simba SC,Tanzania Prisons FC,1,2,,,A
TZ1,08/03/2024,Namungo FC,Young Africans SC,1,3,,,A
TZ1,09/03/2024,Coastal Union FC,Simba SC,1,2,,,A
TZ1,09/03/2024,Dodoma Jiji FC,Geita Gold FC,0,1,,,A
TZ1,09/03/2024,Mtibwa Sugar FC,Tanzania Prisons FC,2,1,,,H
TZ1,10/03/2024,KMC FC,Tabora United FC,4,2,,,H
TZ1,11/03/2024,Young Africans SC,Ihefu FC,5,0,,,H
TZ1,12/03/2024,Simba SC,Singida Big Stars FC,3,1,,,H
TZ1,13/03/2024,JKT Tanzania FC,Tanzania Prisons FC,1,1,,,D
TZ1,13/03/2024,Kagera Sugar FC,Mtibwa Sugar FC,0,0,,,D
TZ1,14/03/2024,Young Africans SC,Geita Gold FC,1,0,,,H
TZ1,14/03/2024,Coastal Union FC,Ihefu FC,1,0,,,H
TZ1,15/03/2024,Simba SC,Mashujaa FC,2,0,,,H
TZ1,16/03/2024,Singida Big Stars FC,Namungo FC,1,0,,,H
TZ1,17/03/2024,Azam FC,Young Africans SC,2,1,,,H
TZ1,12/04/2024,Tanzania Prisons FC,KMC FC,1,1,,,D
TZ1,12/04/2024,Mashujaa FC,Coastal Union FC,1,2,,,A
TZ1,13/04/2024,Kagera Sugar FC,Dodoma Jiji FC,1,1,,,D
TZ1,13/04/2024,Ihefu FC,Simba SC,1,1,,,D
TZ1,13/04/2024,Geita Gold FC,Mtibwa Sugar FC,2,2,,,D
TZ1,13/04/2024,Tabora United FC,JKT Tanzania FC,1,1,,,D
TZ1,14/04/2024,Singida Big Stars FC,Young Africans SC,0,3,,,A
TZ1,14/04/2024,Namungo FC,Azam FC,0,2,,,A
TZ1,16/04/2024,Mtibwa Sugar FC,KMC FC,0,1,,,A
TZ1,16/04/2024,Dodoma Jiji FC,JKT Tanzania FC,0,0,,,D
TZ1,17/04/2024,Geita Gold FC,Tanzania Prisons FC,0,0,,,D
TZ1,17/04/2024,Namungo FC,Coastal Union FC,1,0,,,H
TZ1,17/04/2024,Azam FC,Mashujaa FC,0,0,,,D
TZ1,17/04/2024,Tabora United FC,Kagera Sugar FC,0,3,,,A
TZ1,18/04/2024,Ihefu FC,Singida Big Stars FC,1,1,,,D
TZ1,20/04/2024,Young Africans SC,Simba SC,2,1,,,H
TZ1,21/04/2024,Tabora United FC,Geita Gold FC,0,0,,,D
TZ1,21/04/2024,Singida Big Stars FC,Mashujaa FC,0,0,,,D
TZ1,21/04/2024,Azam FC,Ihefu FC,1,0,,,H
TZ1,22/04/2024,Tanzania Prisons FC,Kagera Sugar FC,0,0,,,D
TZ1,24/04/2024,JKT Tanzania FC,Young Africans SC,0,0,,,D
TZ1,26/04/2024,Dodoma Jiji FC,KMC FC,1,0,,,H
TZ1,27/04/2024,Young Africans SC,Coastal Union FC,1,0,,,H
TZ1,29/04/2024,JKT Tanzania FC,Mtibwa Sugar FC,2,1,,,H
TZ1,30/04/2024,Namungo FC,Simba SC,2,2,,,D
TZ1,03/05/2024,Simba SC,Mtibwa Sugar FC,2,0,,,H
TZ1,04/05/2024,JKT Tanzania FC,Geita Gold FC,2,0,,,H
TZ1,04/05/2024,Singida Big Stars FC,Dodoma Jiji FC,2,0,,,H
TZ1,04/05/2024,KMC FC,Kagera Sugar FC,0,0,,,D
TZ1,05/05/2024,Mashujaa FC,Young Africans SC,0,1,,,A
TZ1,06/05/2024,Coastal Union FC,Tanzania Prisons FC,0,0,,,D
TZ1,06/05/2024,Simba SC,Tabora United FC,2,0,,,H
TZ1,06/05/2024,Mtibwa Sugar FC,Azam FC,0,2,,,A
TZ1,06/05/2024,Ihefu FC,Namungo FC,2,0,,,H
TZ1,08/05/2024,Mashujaa FC,KMC FC,3,0,,,H
TZ1,08/05/2024,Young Africans SC,Kagera Sugar FC,1,0,,,H
TZ1,09/05/2024,Mtibwa Sugar FC,Tabora United FC,3,0,,,H
TZ1,09/05/2024,Ihefu FC,JKT Tanzania FC,0,0,,,D
TZ1,09/05/2024,Azam FC,Simba SC,0,3,,,A
TZ1,10/05/2024,Coastal Union FC,Singida Big Stars FC,2,0,,,H
TZ1,10/05/2024,Dodoma Jiji FC,Tanzania Prisons FC,0,0,,,D
TZ1,10/05/2024,Namungo FC,Geita Gold FC,2,0,,,H
TZ1,12/05/2024,Tabora United FC,Mashujaa FC,1,0,,,H
TZ1,12/05/2024,Kagera Sugar FC,Simba SC,1,1,,,D
TZ1,12/05/2024,KMC FC,Azam FC,1,2,,,A
TZ1,13/05/2024,Tanzania Prisons FC,Ihefu FC,0,1,,,A
TZ1,13/05/2024,Mtibwa Sugar FC,Young Africans SC,1,3,,,A
TZ1,13/05/2024,JKT Tanzania FC,Singida Big Stars FC,1,1,,,D
TZ1,14/05/2024,Dodoma Jiji FC,Namungo FC,0,0,,,D
TZ1,14/05/2024,Geita Gold FC,Coastal Union FC,0,0,,,D
TZ1,16/05/2024,KMC FC,Singida Big Stars FC,1,0,,,H
TZ1,17/05/2024,Dodoma Jiji FC,Simba SC,0,1,,,A
TZ1,20/05/2024,Tanzania Prisons FC,Mashujaa FC,1,2,,,A
TZ1,20/05/2024,Mtibwa Sugar FC,Namungo FC,0,0,,,D
TZ1,21/05/2024,JKT Tanzania FC,Azam FC,0,2,,,A
TZ1,21/05/2024,Simba SC,Geita Gold FC,4,1,,,H
TZ1,21/05/2024,Kagera Sugar FC,Coastal Union FC,1,2,,,A
TZ1,22/05/2024,Tabora United FC,Ihefu FC,1,1,,,D
TZ1,22/05/2024,Dodoma Jiji FC,Young Africans SC,0,4,,,A
TZ1,25/05/2024,Azam FC,Kagera Sugar FC,5,1,,,H
TZ1,25/05/2024,Coastal Union FC,JKT Tanzania FC,0,0,,,D
TZ1,25/05/2024,Ihefu FC,Dodoma Jiji FC,0,2,,,A
TZ1,25/05/2024,Mashujaa FC,Mtibwa Sugar FC,3,2,,,H
TZ1,25/05/2024,Namungo FC,Tanzania Prisons FC,2,2,,,D
TZ1,25/05/2024,Simba SC,KMC FC,1,0,,,H
TZ1,25/05/2024,Singida Big Stars FC,Geita Gold FC,2,1,,,H
TZ1,25/05/2024,Young Africans SC,Tabora United FC,3,0,,,H
TZ1,28/05/2024,Young Africans SC,Tanzania Prisons FC,4,1,,,H
TZ1,28/05/2024,Singida Big Stars FC,Kagera Sugar FC,2,3,,,A
TZ1,28/05/2024,Namungo FC,Tabora United FC,3,2,,,H
TZ1,28/05/2024,Simba SC,JKT Tanzania FC,2,0,,,H
TZ1,28/05/2024,Ihefu FC,Mtibwa Sugar FC,5,1,,,H
TZ1,28/05/2024,Geita Gold FC,Azam FC,0,2,,,A
TZ1,28/05/2024,Coastal Union FC,KMC FC,0,0,,,D
TZ1,28/05/2024,Mashujaa FC,Dodoma Jiji FC,3,0,,,H
TZ1,16/08/2024,Pamba Jiji FC,Tanzania Prisons FC,0,0,,,D
TZ1,17/08/2024,Mashujaa FC,Dodoma Jiji FC,1,0,,,H
TZ1,18/08/2024,KenGold FC,Singida Black Stars FC,1,3,,,A
TZ1,18/08/2024,Simba SC,Tabora United FC,3,0,,,H
TZ1,23/08/2024,Mashujaa FC,Tanzania Prisons FC,0,0,,,D
TZ1,24/08/2024,Kagera Sugar FC,Singida Black Stars FC,0,1,,,A
TZ1,24/08/2024,Pamba Jiji FC,Dodoma Jiji FC,0,0,,,D
TZ1,25/08/2024,Namungo FC,Tabora United FC,1,2,,,A
TZ1,25/08/2024,Simba SC,Singida Fountain Gate FC,4,0,,,H
TZ1,28/08/2024,JKT Tanzania FC,Azam FC,0,0,,,D
TZ1,29/08/2024,KMC FC,Coastal Union FC,1,1,,,D
TZ1,29/08/2024,Kagera Sugar FC,Young Africans SC,0,2,,,A
TZ1,29/08/2024,Namungo FC,Singida Fountain Gate FC,0,2,,,A
TZ1,11/09/2024,Tabora United FC,Kagera Sugar FC,1,0,,,H
TZ1,11/09/2024,Singida Fountain Gate FC,KenGold FC,2,1,,,H
TZ1,12/09/2024,Dodoma Jiji FC,Namungo FC,1,0,,,H
TZ1,12/09/2024,Singida Black Stars FC,KMC FC,2,1,,,H
TZ1,13/09/2024,Coastal Union FC,Mashujaa FC,0,1,,,A
TZ1,14/09/2024,Azam FC,Pamba Jiji FC,0,0,,,D
TZ1,14/09/2024,Tabora United FC,Tanzania Prisons FC,0,0,,,D
TZ1,15/09/2024,Singida Fountain Gate FC,Dodoma Jiji FC,2,2,,,D
TZ1,16/09/2024,KMC FC,KenGold FC,1,0,,,H
TZ1,16/09/2024,Kagera Sugar FC,JKT Tanzania FC,0,0,,,D
TZ1,17/09/2024,Coastal Union FC,Namungo FC,0,2,,,A
TZ1,17/09/2024,Pamba Jiji FC,Singida Black Stars FC,0,1,,,A
TZ1,19/09/2024,KMC FC,Azam FC,0,4,,,A
TZ1,20/09/2024,Kagera Sugar FC,KenGold FC,2,0,,,H
TZ1,20/09/2024,Tabora United FC,Singida Fountain Gate FC,1,3,,,A
TZ1,21/09/2024,Tanzania Prisons FC,Dodoma Jiji FC,0,0,,,D
TZ1,21/09/2024,Pamba Jiji FC,Mashujaa FC,2,2,,,D
TZ1,22/09/2024,Azam FC,Coastal Union FC,1,0,,,H
TZ1,22/09/2024,JKT Tanzania FC,KMC FC,0,0,,,D
TZ1,25/09/2024,KenGold FC,Young Africans SC,0,1,,,A
TZ1,25/09/2024,JKT Tanzania FC,Coastal Union FC,2,1,,,H
TZ1,26/09/2024,Azam FC,Simba SC,0,2,,,A
TZ1,27/09/2024,Singida Fountain Gate FC,Kagera Sugar FC,3,1,,,H
TZ1,28/09/2024,Namungo FC,Tanzania Prisons FC,1,0,,,H
TZ1,28/09/2024,KenGold FC,Tabora United FC,1,1,,,D
TZ1,28/09/2024,Coastal Union FC,Pamba Jiji FC,2,0,,,H
TZ1,29/09/2024,Singida Black Stars FC,JKT Tanzania FC,1,1,,,D
TZ1,29/09/2024,Young Africans SC,KMC FC,1,0,,,H
TZ1,29/09/2024,Dodoma Jiji FC,Simba SC,0,1,,,A
TZ1,29/09/2024,Mashujaa FC,Azam FC,0,0,,,D
TZ1,01/10/2024,Tanzania Prisons FC,Singida Fountain Gate FC,3,2,,,H
TZ1,02/10/2024,Dodoma Jiji FC,Tabora United FC,2,0,,,H
TZ1,03/10/2024,KMC FC,Kagera Sugar FC,1,0,,,H
TZ1,03/10/2024,Young Africans SC,Pamba Jiji FC,4,0,,,H
TZ1,03/10/2024,Namungo FC,Azam FC,0,1,,,A
TZ1,04/10/2024,KenGold FC,JKT Tanzania FC,1,0,,,H
TZ1,04/10/2024,Mashujaa FC,Singida Black Stars FC,0,1,,,A
TZ1,04/10/2024,Simba SC,Coastal Union FC,2,2,,,D
TZ1,18/10/2024,Coastal Union FC,Dodoma Jiji FC,2,0,,,H
TZ1,18/10/2024,Tanzania Prisons FC,Azam FC,0,2,,,A
TZ1,18/10/2024,JKT Tanzania FC,Tabora United FC,4,2,,,H
TZ1,19/10/2024,Simba SC,Young Africans SC,0,1,,,A
TZ1,20/10/2024,Pamba Jiji FC,Kagera Sugar FC,1,1,,,D
TZ1,20/10/2024,Singida Black Stars FC,Namungo FC,2,0,,,H
TZ1,21/10/2024,Singida Fountain Gate FC,KMC FC,3,1,,,H
TZ1,21/10/2024,Mashujaa FC,KenGold FC,3,0,,,H
TZ1,22/10/2024,Young Africans SC,JKT Tanzania FC,2,0,,,H
TZ1,22/10/2024,Tanzania Prisons FC,Simba SC,0,1,,,A
TZ1,23/10/2024,Tabora United FC,Pamba Jiji FC,1,0,,,H
TZ1,25/10/2024,Simba SC,Namungo FC,3,0,,,H
TZ1,25/10/2024,Singida Black Stars FC,Singida Fountain Gate FC,2,0,,,H
TZ1,25/10/2024,Azam FC,KenGold FC,4,1,,,H
TZ1,26/10/2024,Coastal Union FC,Young Africans SC,0,1,,,A
TZ1,26/10/2024,Dodoma Jiji FC,JKT Tanzania FC,1,0,,,H
TZ1,26/10/2024,Tanzania Prisons FC,KMC FC,1,2,,,A
TZ1,28/10/2024,Namungo FC,Pamba Jiji FC,1,0,,,H
TZ1,28/10/2024,Singida Fountain Gate FC,Mashujaa FC,2,2,,,D
TZ1,29/10/2024,Coastal Union FC,Kagera Sugar FC,1,0,,,H
TZ1,29/10/2024,KenGold FC,Dodoma Jiji FC,2,2,,,D
TZ1,30/10/2024,Singida Black Stars FC,Young Africans SC,0,1,,,A
TZ1,31/10/2024,KMC FC,Namungo FC,1,0,,,H
TZ1,01/11/2024,Mashujaa FC,Simba SC,0,1,,,A
TZ1,02/11/2024,Young Africans SC,Azam FC,0,1,,,A
TZ1,02/11/2024,Singida Black Stars FC,Coastal Union FC,0,0,,,D
TZ1,03/11/2024,Tanzania Prisons FC,KenGold FC,1,0,,,H
TZ1,04/11/2024,Kagera Sugar FC,Dodoma Jiji FC,2,1,,,H
TZ1,04/11/2024,Tabora United FC,Mashujaa FC,1,0,,,H
TZ1,05/11/2024,Singida Fountain Gate FC,Pamba Jiji FC,1,3,,,A
TZ1,06/11/2024,Simba SC,KMC FC,4,0,,,H
TZ1,07/11/2024,Young Africans SC,Tabora United FC,1,3,,,A
TZ1,22/11/2024,Pamba Jiji FC,Simba SC,0,1,,,A
TZ1,23/11/2024,KenGold FC,Coastal Union FC,1,1,,,D
TZ1,23/11/2024,Mashujaa FC,Namungo FC,1,0,,,H
TZ1,23/11/2024,Azam FC,Kagera Sugar FC,1,0,,,H
TZ1,24/11/2024,Dodoma Jiji FC,KMC FC,2,1,,,H
TZ1,24/11/2024,JKT Tanzania FC,Tanzania Prisons FC,1,0,,,H
TZ1,25/11/2024,Tabora United FC,Singida Black Stars FC,2,2,,,D
TZ1,28/11/2024,Azam FC,Singida Black Stars FC,2,1,,,H
TZ1,29/11/2024,Singida Fountain Gate FC,JKT Tanzania FC,0,1,,,A
TZ1,29/11/2024,KMC FC,Tabora United FC,0,2,,,A
TZ1,30/11/2024,Namungo FC,Young Africans SC,0,2,,,A
TZ1,30/11/2024,Mashujaa FC,Kagera Sugar FC,1,1,,,D
